intent_code,subintent_code,subintent_name,scenario,first_input,vehicle_state,ASSISTANT_MODE,source,note,seed_input,persona_id,persona_name,model
journey_navigation_places,local_travel_information,Thông tin địa phương/du lịch,"Tôi đang trên đường lên Đà Lạt cùng nhóm bạn để nghỉ dưỡng cuối tuần, tâm trạng phấn khích và muốn khám phá những điều thú vị của vùng này.","Vita, Đà Lạt mùa này có đặc sản gì ngon không, gợi ý cho tôi với?",driving,proactive,persona:wiki-62706e3ac3c2,,Đà Lạt mùa này có đặc sản gì đáng thử?,wiki-62706e3ac3c2,Siti Lim,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,local_travel_information,Thông tin địa phương/du lịch,"Tôi đang đỗ xe gần chợ Bến Thành, ngồi chờ một người bạn, tâm trạng nhàn rỗi và chợt tò mò về lịch sử của ngôi chợ nổi tiếng này.","Vita, chợ Bến Thành xây từ năm nào vậy?",parking,quiet,persona:wiki-62706e3ac3c2,,Chợ Bến Thành được xây từ bao giờ?,wiki-62706e3ac3c2,Siti Lim,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,local_travel_information,Thông tin địa phương/du lịch,"Tôi đang đỗ xe tại Ninh Bình, chuẩn bị đưa cả nhóm đi tham quan, muốn tìm hiểu thêm về Tràng An trước khi vào để giới thiệu cho mọi người.","Vita, Tràng An ở Ninh Bình có gì nổi bật, kể tôi nghe đi.",parking,balance,persona:wiki-62706e3ac3c2,,"Ở Ninh Bình, Tràng An có gì nổi bật?",wiki-62706e3ac3c2,Siti Lim,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,local_travel_information,Thông tin địa phương/du lịch,"Tôi vừa đỗ xe tại Sa Pa sau một ngày dài di chuyển cùng nhóm bạn, tâm trạng vui và muốn tìm hoạt động thú vị để cả nhóm trải nghiệm buổi tối.","Vita, buổi tối ở Sa Pa có gì vui không, gợi ý cho tôi với?",parking,proactive,persona:wiki-62706e3ac3c2,,"Tôi đang đỗ xe ở Sa Pa, buổi tối ở đây có gì thú vị?",wiki-62706e3ac3c2,Siti Lim,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,destination_poi,Tìm điểm đến/POI,"Tôi đang lái xe một mình trên đường về nhà sau buổi tập bóng bàn buổi sáng, thong thả nhưng chợt nhớ ra xe gần hết pin nên cần tìm trạm sạc gấp.","Vita, tìm trạm sạc gần nhất.",driving,quiet,persona:wiki-9f3c655902f2,,Dẫn đường đến trạm xăng gần nhất.,wiki-9f3c655902f2,Siti Putra,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,destination_poi,Tìm điểm đến/POI,"Tôi đang chạy xe một mình, vừa xong buổi tập thể dục buổi sáng, bụng đói và muốn ghé ăn sáng trước khi về nhà, tâm trạng thoải mái, không vội.","Vita, tìm quán phở ngon gần đây rồi dẫn đường giúp tôi nhé.",driving,balance,persona:wiki-9f3c655902f2,,Tìm một quán phở gần đây rồi dẫn đường tới đó.,wiki-9f3c655902f2,Siti Putra,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,destination_poi,Tìm điểm đến/POI,"Tôi đang chở một người bạn cũ vào trung tâm thành phố để thăm chợ Bến Thành, hơi lo vì không quen chỗ đỗ xe ở khu vực đó, tâm trạng vui vẻ nhưng cần tìm chỗ đỗ nhanh.","Vita, chỉ tôi bãi đỗ xe gần chợ Bến Thành đi.",driving,proactive,persona:wiki-9f3c655902f2,,Đưa tôi đến bãi đỗ xe gần chợ Bến Thành.,wiki-9f3c655902f2,Siti Putra,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,destination_poi,Tìm điểm đến/POI,"Tôi vừa đỗ xe xong gần một khu mới, đang ngồi trong xe nghỉ ngơi sau buổi đi dạo, muốn tìm một quán cà phê yên tĩnh để ngồi đọc báo một lúc.","Vita, quán cà phê gần đây.",parking,quiet,persona:wiki-9f3c655902f2,,Tìm một quán cà phê gần đây để tôi đến.,wiki-9f3c655902f2,Siti Putra,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,destination_poi,Tìm điểm đến/POI,"Tôi đang đỗ xe ở gần trung tâm, chuẩn bị đưa cháu đi tham quan bảo tàng theo lời hứa từ tuần trước, tâm trạng vui và không vội lắm.","Vita, dẫn đường đến Bảo tàng Chứng tích Chiến tranh giúp tôi.",parking,balance,persona:wiki-9f3c655902f2,,Dẫn đường đến Bảo tàng Chứng tích Chiến tranh.,wiki-9f3c655902f2,Siti Putra,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,destination_poi,Tìm điểm đến/POI,"Tôi đang đỗ xe, một mình, vừa xong buổi tập bóng bàn buổi trưa và đang đói bụng, muốn tìm chỗ ăn cơm trưa ngon gần đây.","Vita, tìm giúp tôi nhà hàng Việt Nam gần đây để ăn trưa nhé.",parking,proactive,persona:wiki-9f3c655902f2,,Tìm giúp tôi một nhà hàng Việt Nam gần đây để ăn trưa.,wiki-9f3c655902f2,Siti Putra,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,route_management,Lập và thay đổi tuyến,"Tôi đang chạy xe trên cao tốc, một mình, đang hơi sốt ruột vì thấy xe cộ đông dần phía trước, không muốn bị kẹt xe.","Vita, đổi sang đường tránh cao tốc.",driving,quiet,persona:wiki-9f3c655902f2,,Đổi tuyến hiện tại sang đường tránh cao tốc.,wiki-9f3c655902f2,Siti Putra,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,route_management,Lập và thay đổi tuyến,"Tôi đang lái xe đưa vợ đi khám bệnh, giờ đang trên đường về nhà nhưng thấy giao thông có vẻ đông, muốn đi đường khác cho nhanh.","Vita, tìm đường ít kẹt xe hơn giúp tôi.",driving,balance,persona:wiki-9f3c655902f2,,Đổi tuyến hiện tại sang đường ít ùn tắc hơn giúp tôi.,wiki-9f3c655902f2,Siti Putra,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,route_management,Lập và thay đổi tuyến,"Tôi đang chạy xe về nhà sau buổi sáng bận rộn, chợt nhớ cần ghé bưu điện gửi một gói hàng, đang thong thả nên không ngại ghé thêm.","Vita, thêm Bưu điện Trung tâm Thành phố vào tuyến hiện tại giúp tôi.",driving,proactive,persona:wiki-9f3c655902f2,,Thêm Bưu điện Trung tâm Thành phố làm điểm dừng trên tuyến hiện tại.,wiki-9f3c655902f2,Siti Putra,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,route_management,Lập và thay đổi tuyến,"Tôi đang đỗ xe ở nhà, chuẩn bị chạy ra Hồ Hoàn Kiếm để đi bộ buổi sáng theo thói quen, tâm trạng tốt và không vội.","Vita, lập tuyến đến Hồ Hoàn Kiếm.",parking,quiet,persona:wiki-9f3c655902f2,,Lập tuyến từ đây đến Hồ Hoàn Kiếm.,wiki-9f3c655902f2,Siti Putra,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,route_management,Lập và thay đổi tuyến,"Tôi đang ngồi trong xe đỗ trước nhà, chuẩn bị xuất phát đi thăm bạn, nhưng vừa quyết định không ghé chợ Bến Thành nữa vì bạn đã mua đồ rồi.","Vita, bỏ điểm dừng chợ Bến Thành ra khỏi hành trình giúp tôi.",parking,balance,persona:wiki-9f3c655902f2,,Xóa điểm dừng ở chợ Bến Thành khỏi hành trình.,wiki-9f3c655902f2,Siti Putra,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,route_management,Lập và thay đổi tuyến,"Tôi đang đỗ xe ở nhà, chuẩn bị ra sân bay Nội Bài để đón người thân từ nước ngoài về, muốn đi nhanh và không bị kẹt xe.","Vita, lập tuyến đến sân bay Nội Bài, ưu tiên đường cao tốc nhé.",parking,proactive,persona:wiki-9f3c655902f2,,Lập tuyến đến sân bay Nội Bài và ưu tiên đường cao tốc.,wiki-9f3c655902f2,Siti Putra,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),"Tôi đang trên đường đến sân vận động để xem trận đấu bóng bàn, một mình, hơi lo không biết còn bao lâu nữa mới đến vì không muốn trễ giờ khai mạc.","Vita, còn bao lâu tới nơi?",driving,quiet,persona:wiki-9f3c655902f2,,Còn bao lâu nữa thì tới nơi?,wiki-9f3c655902f2,Siti Putra,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),"Tôi đang chạy xe một mình trên đường đến câu lạc bộ bóng bàn, thấy xe cộ hơi đông bất thường nên muốn biết tình hình phía trước.","Vita, giao thông phía trước thế nào vậy?",driving,balance,persona:wiki-9f3c655902f2,,Tình hình giao thông phía trước thế nào?,wiki-9f3c655902f2,Siti Putra,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),"Tôi đang chạy xe đến sân bay để đón một người bạn cũ từ nước ngoài về, hơi hồi hộp vì chuyến bay sắp hạ cánh và tôi muốn biết mình có đến kịp không.","Vita, tôi đến sân bay lúc mấy giờ?",driving,proactive,persona:wiki-9f3c655902f2,,Mấy giờ tôi sẽ đến sân bay?,wiki-9f3c655902f2,Siti Putra,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),"Tôi đang ngồi trong xe đỗ trước nhà, chuẩn bị đi dự buổi họp mặt cựu vận động viên, không chắc giờ này đường có kẹt không.","Vita, nếu đi ngay bây giờ thì bao lâu tôi đến câu lạc bộ?",parking,quiet,persona:wiki-9f3c655902f2,,"Xe đang đỗ đây, nếu khởi hành bây giờ thì bao lâu nữa tôi đến công ty?",wiki-9f3c655902f2,Siti Putra,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),"Tôi đang ngồi trong xe đỗ ở nhà, chuẩn bị chạy ra sân bay đón cháu, muốn biết đường có thông thoáng không và dự kiến đến nơi lúc mấy giờ.","Vita, kiểm tra giúp tôi giao thông đến sân bay và giờ đến dự kiến nhé.",parking,balance,persona:wiki-9f3c655902f2,,"Trước khi đi, kiểm tra giúp tôi tình hình giao thông đến sân bay và giờ đến dự kiến.",wiki-9f3c655902f2,Siti Putra,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),"Tôi đang đỗ xe trước nhà, chuẩn bị đến trung tâm hội nghị dự lễ trao giải thể thao, muốn tính toán giờ xuất phát cho hợp lý.","Vita, nếu xuất phát ngay thì tôi đến trung tâm hội nghị lúc mấy giờ?",parking,proactive,persona:wiki-9f3c655902f2,,Nếu xuất phát ngay thì mấy giờ tôi tới trung tâm hội nghị?,wiki-9f3c655902f2,Siti Putra,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,"Tôi đang lái xe một mình đến tòa nhà nơi có buổi gặp mặt cựu vận động viên, sắp đến nơi rồi nhưng không biết bãi đỗ xe vào từ cổng nào.","Vita, hướng dẫn vào bãi đỗ của tòa nhà.",driving,quiet,persona:wiki-9f3c655902f2,,"Tôi sắp đến rồi, bật hướng dẫn vào bãi đỗ của tòa nhà nhé.",wiki-9f3c655902f2,Siti Putra,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,"Tôi đang chở vợ đi siêu thị, sắp đến nơi rồi nhưng không nhớ bãi đỗ xe ở tầng mấy hay lối vào ở đâu, hơi lúng túng.","Vita, chỉ đường vào bãi đỗ xe tại điểm đến giúp tôi.",driving,balance,persona:wiki-9f3c655902f2,,"Gần tới nơi rồi, chỉ đường vào bãi đỗ xe tại điểm đến giúp tôi.",wiki-9f3c655902f2,Siti Putra,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,"Tôi đang một mình lái xe đến khách sạn để tham dự hội nghị thể thao, sắp đến nơi nhưng chưa biết khu vực đón khách ở phía nào của tòa nhà.","Vita, sắp đến khách sạn rồi, chỉ tôi vào khu đón trả khách nhé.",driving,proactive,persona:wiki-9f3c655902f2,,"Tôi sắp tới khách sạn, hướng dẫn tôi vào khu đón trả khách nhé.",wiki-9f3c655902f2,Siti Putra,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,"Tôi vừa đỗ xe xong tại trung tâm thể thao sau buổi tập bóng bàn buổi sáng, một mình, tâm trạng sảng khoái và muốn kết thúc hành trình gọn gàng.","Vita, đỗ xe rồi, kết thúc hành trình.",parking,quiet,persona:wiki-9f3c655902f2,,"Tôi đã đỗ xe rồi, kết thúc hành trình nhé.",wiki-9f3c655902f2,Siti Putra,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,"Tôi vừa đỗ xe xong trước nhà sau một buổi chiều chạy xe dài, một mình, mệt nhưng thoải mái, muốn kết thúc chuyến đi cho xong.","Vita, tôi đỗ xe xong rồi, kết thúc chuyến đi giúp tôi nhé.",parking,balance,persona:wiki-9f3c655902f2,,"Tôi đỗ xe xong rồi, kết thúc chuyến đi giúp tôi.",wiki-9f3c655902f2,Siti Putra,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,"Tôi vừa đỗ xe tại một bãi đỗ mới ở khu trung tâm mà tôi hay đến tập thể dục, muốn lưu lại vị trí để lần sau dễ tìm.","Vita, lưu vị trí đỗ xe này giúp tôi.",parking,proactive,persona:wiki-9f3c655902f2,,"Đến nơi rồi, lưu vị trí đỗ xe này giúp tôi.",wiki-9f3c655902f2,Siti Putra,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,local_travel_information,Thông tin địa phương/du lịch,"Tôi đang lái xe một mình trên đường đến Huế để dự một giải bóng bàn cựu chiến binh, vừa lái vừa tò mò muốn tìm hiểu thêm về ẩm thực địa phương.","Vita, Huế nổi tiếng món gì?",driving,quiet,persona:wiki-9f3c655902f2,,Huế nổi tiếng với món ăn nào?,wiki-9f3c655902f2,Siti Putra,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,local_travel_information,Thông tin địa phương/du lịch,"Tôi đang chạy xe cùng vợ trên đường đến Hội An để tham quan, tâm trạng vui vẻ và thong thả, vợ hỏi về phố cổ nên tôi muốn hỏi Vita cho cả hai cùng nghe.","Vita, phố cổ Hội An có gì đặc sắc vậy?",driving,balance,persona:wiki-9f3c655902f2,,Phố cổ Hội An có gì đặc sắc vậy?,wiki-9f3c655902f2,Siti Putra,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,local_travel_information,Thông tin địa phương/du lịch,"Tôi đang lái xe một mình lên Đà Lạt để nghỉ dưỡng vài ngày sau thời gian dài tập luyện, tâm trạng hào hứng và đang nghĩ xem nên thử món gì ở đây.","Vita, Đà Lạt mùa này có đặc sản gì đáng thử không?",driving,proactive,persona:wiki-9f3c655902f2,,Đà Lạt mùa này có đặc sản gì đáng thử?,wiki-9f3c655902f2,Siti Putra,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,local_travel_information,Thông tin địa phương/du lịch,"Tôi đang đỗ xe gần chợ Bến Thành, ngồi chờ vợ đi mua đồ, rảnh rỗi nên tò mò muốn biết thêm lịch sử của ngôi chợ này.","Vita, chợ Bến Thành xây từ bao giờ vậy?",parking,quiet,persona:wiki-9f3c655902f2,,Chợ Bến Thành được xây từ bao giờ?,wiki-9f3c655902f2,Siti Putra,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,local_travel_information,Thông tin địa phương/du lịch,"Tôi đang đỗ xe ở Ninh Bình, một mình, vừa nghỉ ngơi sau chặng đường dài từ Hà Nội, đang lên kế hoạch tham quan Tràng An buổi chiều.","Vita, Tràng An ở Ninh Bình có gì nổi bật vậy?",parking,balance,persona:wiki-9f3c655902f2,,"Ở Ninh Bình, Tràng An có gì nổi bật?",wiki-9f3c655902f2,Siti Putra,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,local_travel_information,Thông tin địa phương/du lịch,"Tôi đang đỗ xe ở Sa Pa sau một ngày dài tham quan, một mình, tâm trạng thư thái và muốn biết buổi tối nên đi đâu hay làm gì cho thú vị.","Vita, tôi đang ở Sa Pa, buổi tối ở đây có gì thú vị không?",parking,proactive,persona:wiki-9f3c655902f2,,"Tôi đang đỗ xe ở Sa Pa, buổi tối ở đây có gì thú vị?",wiki-9f3c655902f2,Siti Putra,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,destination_poi,Tìm điểm đến/POI,"Tôi đang lái xe một mình trên đường về nhà sau buổi gặp mặt cựu chiến binh, tâm trạng mệt mỏi và muốn về sớm nhưng đồng hồ pin xe báo sắp hết.","Vita, trạm sạc gần nhất ở đâu?",driving,quiet,persona:wiki-fe8967c0a406,,Dẫn đường đến trạm xăng gần nhất.,wiki-fe8967c0a406,Arif Hassan,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,destination_poi,Tìm điểm đến/POI,"Tôi đang chạy xe một mình trên đường phố, buổi trưa rảnh rỗi sau khi xong việc, không vội gì, muốn tìm chỗ ăn uống tử tế.","Vita, tìm quán phở ngon gần đây rồi dẫn đường cho tôi.",driving,balance,persona:wiki-fe8967c0a406,,Tìm một quán phở gần đây rồi dẫn đường tới đó.,wiki-fe8967c0a406,Arif Hassan,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,destination_poi,Tìm điểm đến/POI,"Tôi đang lái xe đến khu vực chợ Bến Thành để giải quyết một việc cá nhân, có người quen ngồi cùng, đang hơi bực bội vì không biết đỗ xe ở đâu.","Vita, chỉ tôi bãi đỗ xe gần chợ Bến Thành.",driving,proactive,persona:wiki-fe8967c0a406,,Đưa tôi đến bãi đỗ xe gần chợ Bến Thành.,wiki-fe8967c0a406,Arif Hassan,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,destination_poi,Tìm điểm đến/POI,"Tôi vừa đỗ xe trước một tòa nhà lạ, đang ngồi trong xe một mình, không vội, muốn tìm chỗ uống cà phê để ngồi chờ đối tác.","Vita, quán cà phê nào gần đây?",parking,quiet,persona:wiki-fe8967c0a406,,Tìm một quán cà phê gần đây để tôi đến.,wiki-fe8967c0a406,Arif Hassan,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,destination_poi,Tìm điểm đến/POI,"Tôi đang đỗ xe trong bãi, ngồi một mình, chuẩn bị đến thăm Bảo tàng Chứng tích Chiến tranh — nơi gắn với nhiều ký ức của thế hệ chúng tôi — tâm trạng trầm lặng.","Vita, dẫn đường đến Bảo tàng Chứng tích Chiến tranh.",parking,balance,persona:wiki-fe8967c0a406,,Dẫn đường đến Bảo tàng Chứng tích Chiến tranh.,wiki-fe8967c0a406,Arif Hassan,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,destination_poi,Tìm điểm đến/POI,"Tôi đang đỗ xe, đói bụng sau một buổi sáng dài họp hành, ngồi một mình trong xe, muốn tìm chỗ ăn trưa nhanh gọn.","Vita, tìm nhà hàng Việt Nam gần đây để tôi ăn trưa.",parking,proactive,persona:wiki-fe8967c0a406,,Tìm giúp tôi một nhà hàng Việt Nam gần đây để ăn trưa.,wiki-fe8967c0a406,Arif Hassan,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,route_management,Lập và thay đổi tuyến,"Tôi đang lái xe một mình trên cao tốc, đang vội đến cuộc họp quan trọng, thấy phía trước có vẻ ùn tắc và muốn tránh cao tốc.","Vita, chuyển sang đường tránh cao tốc.",driving,quiet,persona:wiki-fe8967c0a406,,Đổi tuyến hiện tại sang đường tránh cao tốc.,wiki-fe8967c0a406,Arif Hassan,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,route_management,Lập và thay đổi tuyến,"Tôi đang lái xe trong nội thành, một mình, đang bực bội vì tắc đường kéo dài, cần đến cuộc họp đúng giờ.","Vita, đổi tuyến đường ít tắc hơn cho tôi.",driving,balance,persona:wiki-fe8967c0a406,,Đổi tuyến hiện tại sang đường ít ùn tắc hơn giúp tôi.,wiki-fe8967c0a406,Arif Hassan,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,route_management,Lập và thay đổi tuyến,"Tôi đang trên đường đến điểm hẹn cuối ngày, chợt nhớ cần ghé Bưu điện Trung tâm gửi một tài liệu quan trọng, không có ai trên xe.","Vita, thêm Bưu điện Trung tâm Thành phố vào tuyến đường hiện tại.",driving,proactive,persona:wiki-fe8967c0a406,,Thêm Bưu điện Trung tâm Thành phố làm điểm dừng trên tuyến hiện tại.,wiki-fe8967c0a406,Arif Hassan,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,route_management,Lập và thay đổi tuyến,"Tôi đang ngồi trong xe đỗ ở Hà Nội, chuẩn bị đi dạo quanh Hồ Hoàn Kiếm một mình cho thoải mái, tâm trạng bình thản.","Vita, lập tuyến đến Hồ Hoàn Kiếm.",parking,quiet,persona:wiki-fe8967c0a406,,Lập tuyến từ đây đến Hồ Hoàn Kiếm.,wiki-fe8967c0a406,Arif Hassan,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,route_management,Lập và thay đổi tuyến,"Tôi đang ngồi trong xe đỗ, xem lại hành trình thì thấy điểm dừng ở chợ Bến Thành không cần thiết nữa vì kế hoạch thay đổi, không có ai trên xe.","Vita, xóa điểm dừng chợ Bến Thành khỏi hành trình.",parking,balance,persona:wiki-fe8967c0a406,,Xóa điểm dừng ở chợ Bến Thành khỏi hành trình.,wiki-fe8967c0a406,Arif Hassan,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,route_management,Lập và thay đổi tuyến,"Tôi đang đỗ xe trước nhà, chuẩn bị ra sân bay Nội Bài để đón chuyến bay sớm, một mình, hơi lo lắng về thời gian.","Vita, lập tuyến đến sân bay Nội Bài, ưu tiên cao tốc.",parking,proactive,persona:wiki-fe8967c0a406,,Lập tuyến đến sân bay Nội Bài và ưu tiên đường cao tốc.,wiki-fe8967c0a406,Arif Hassan,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),"Tôi đang lái xe một mình đến cuộc họp quan trọng, đang vội và lo không kịp giờ, tâm trạng căng thẳng.","Vita, còn bao lâu nữa tới nơi?",driving,quiet,persona:wiki-fe8967c0a406,,Còn bao lâu nữa thì tới nơi?,wiki-fe8967c0a406,Arif Hassan,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),"Tôi đang lái xe trên đường lớn, một mình, không rõ phía trước có ùn tắc không, muốn nắm tình hình để chủ động.","Vita, giao thông phía trước thế nào?",driving,balance,persona:wiki-fe8967c0a406,,Tình hình giao thông phía trước thế nào?,wiki-fe8967c0a406,Arif Hassan,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),"Tôi đang lái xe ra sân bay để bắt chuyến bay quốc tế, một mình, đang lo ngại không đến kịp giờ check-in.","Vita, tôi đến sân bay lúc mấy giờ?",driving,proactive,persona:wiki-fe8967c0a406,,Mấy giờ tôi sẽ đến sân bay?,wiki-fe8967c0a406,Arif Hassan,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),"Tôi vừa đỗ xe trước nhà, cần quyết định xem có nên xuất phát ngay đến văn phòng cũ để giải quyết giấy tờ hưu trí hay không, một mình, tâm trạng bất an.","Vita, nếu đi ngay bây giờ thì bao lâu tôi đến nơi?",parking,quiet,persona:wiki-fe8967c0a406,,"Xe đang đỗ đây, nếu khởi hành bây giờ thì bao lâu nữa tôi đến công ty?",wiki-fe8967c0a406,Arif Hassan,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),"Tôi đang ngồi trong xe đỗ ở nhà, sắp ra sân bay đón người thân từ nước ngoài về, một mình, lo lắng về tình hình giao thông giờ cao điểm.","Vita, kiểm tra giao thông đến sân bay và cho tôi biết giờ đến dự kiến.",parking,balance,persona:wiki-fe8967c0a406,,"Trước khi đi, kiểm tra giúp tôi tình hình giao thông đến sân bay và giờ đến dự kiến.",wiki-fe8967c0a406,Arif Hassan,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),"Tôi đang ngồi trong xe đỗ trước khách sạn, chuẩn bị đến trung tâm hội nghị dự một sự kiện quan trọng, một mình, muốn tính toán thời gian cho chắc.","Vita, nếu xuất phát ngay thì tôi đến trung tâm hội nghị lúc mấy giờ?",parking,proactive,persona:wiki-fe8967c0a406,,Nếu xuất phát ngay thì mấy giờ tôi tới trung tâm hội nghị?,wiki-fe8967c0a406,Arif Hassan,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,"Tôi đang lái xe đến một tòa nhà quen thuộc để gặp đối tác cũ, sắp đến nơi, một mình, không biết bãi đỗ xe nằm ở lối nào.","Vita, hướng dẫn vào bãi đỗ xe tòa nhà.",driving,quiet,persona:wiki-fe8967c0a406,,"Tôi sắp đến rồi, bật hướng dẫn vào bãi đỗ của tòa nhà nhé.",wiki-fe8967c0a406,Arif Hassan,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,"Tôi đang lái xe đến trụ sở cơ quan nhà nước để nộp hồ sơ, gần đến nơi rồi, một mình, không quen khu vực này lắm.","Vita, chỉ đường vào bãi đỗ xe tại điểm đến.",driving,balance,persona:wiki-fe8967c0a406,,"Gần tới nơi rồi, chỉ đường vào bãi đỗ xe tại điểm đến giúp tôi.",wiki-fe8967c0a406,Arif Hassan,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,"Tôi đang lái xe đến khách sạn để dự tiệc kỷ niệm với cựu đồng đội, sắp đến nơi, không có ai trên xe, muốn vào thẳng khu đón trả khách cho nhanh.","Vita, hướng dẫn tôi vào khu đón trả khách của khách sạn.",driving,proactive,persona:wiki-fe8967c0a406,,"Tôi sắp tới khách sạn, hướng dẫn tôi vào khu đón trả khách nhé.",wiki-fe8967c0a406,Arif Hassan,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,"Tôi vừa đỗ xe xong tại bãi gần trụ sở làm việc cũ, đến đây một mình để giải quyết thủ tục hành chính, tâm trạng muốn kết thúc nhanh.","Vita, kết thúc hành trình.",parking,quiet,persona:wiki-fe8967c0a406,,"Tôi đã đỗ xe rồi, kết thúc hành trình nhé.",wiki-fe8967c0a406,Arif Hassan,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,"Tôi vừa đỗ xe xong sau chuyến đi dài một mình, đến nơi rồi, muốn tắt dẫn đường và kết thúc chuyến đi.","Vita, đỗ xe xong rồi, kết thúc chuyến đi.",parking,balance,persona:wiki-fe8967c0a406,,"Tôi đỗ xe xong rồi, kết thúc chuyến đi giúp tôi.",wiki-fe8967c0a406,Arif Hassan,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,"Tôi vừa đỗ xe tại một khu vực lạ trong thành phố, đến đây lần đầu để thăm người quen, một mình, muốn lưu lại vị trí để dễ tìm xe khi ra về.","Vita, lưu vị trí đỗ xe hiện tại cho tôi.",parking,proactive,persona:wiki-fe8967c0a406,,"Đến nơi rồi, lưu vị trí đỗ xe này giúp tôi.",wiki-fe8967c0a406,Arif Hassan,openrouter/ag/claude-sonnet-4-6
