intent_code,subintent_code,subintent_name,input,vehicle_state,ASSISTANT_MODE,source,note,seed_input,persona_id,persona_name,model
journey_navigation_places,route_management,Lập và thay đổi tuyến,"Tìm đường đến sân bay Nội Bài, chọn tuyến đi cao tốc.",parking,proactive,persona:0007,,Lập tuyến đến sân bay Nội Bài và ưu tiên đường cao tốc.,0007,Layla Haddad,openrouter/ag/gemini-3.7-flash-high
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),Còn bao lâu nữa mới tới nơi?,driving,quiet,persona:0007,,Còn bao lâu nữa thì tới nơi?,0007,Layla Haddad,openrouter/ag/gemini-3.7-flash-high
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),Tình hình giao thông đoạn phía trước thế nào?,driving,balance,persona:0007,,Tình hình giao thông phía trước thế nào?,0007,Layla Haddad,openrouter/ag/gemini-3.7-flash-high
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),Chính xác mấy giờ thì tới sân bay?,driving,proactive,persona:0007,,Mấy giờ tôi sẽ đến sân bay?,0007,Layla Haddad,openrouter/ag/gemini-3.7-flash-high
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),Xuất phát bây giờ thì mất bao lâu để đến công ty?,parking,quiet,persona:0007,,"Xe đang đỗ đây, nếu khởi hành bây giờ thì bao lâu nữa tôi đến công ty?",0007,Layla Haddad,openrouter/ag/gemini-3.7-flash-high
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),Kiểm tra tình hình đường sá đến sân bay và báo giờ đến dự kiến.,parking,balance,persona:0007,,"Trước khi đi, kiểm tra giúp tôi tình hình giao thông đến sân bay và giờ đến dự kiến.",0007,Layla Haddad,openrouter/ag/gemini-3.7-flash-high
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),Đi ngay bây giờ thì mấy giờ tới trung tâm hội nghị?,parking,proactive,persona:0007,,Nếu xuất phát ngay thì mấy giờ tôi tới trung tâm hội nghị?,0007,Layla Haddad,openrouter/ag/gemini-3.7-flash-high
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,Chỉ lối vào bãi đỗ xe của tòa nhà ngay.,driving,quiet,persona:0007,,"Tôi sắp đến rồi, bật hướng dẫn vào bãi đỗ của tòa nhà nhé.",0007,Layla Haddad,openrouter/ag/gemini-3.7-flash-high
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,Chỉ đường vào bãi giữ xe tại điểm đến.,driving,balance,persona:0007,,"Gần tới nơi rồi, chỉ đường vào bãi đỗ xe tại điểm đến giúp tôi.",0007,Layla Haddad,openrouter/ag/gemini-3.7-flash-high
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,Dẫn đường vào thẳng khu đón trả khách của khách sạn.,driving,proactive,persona:0007,,"Tôi sắp tới khách sạn, hướng dẫn tôi vào khu đón trả khách nhé.",0007,Layla Haddad,openrouter/ag/gemini-3.7-flash-high
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,"Đã đỗ xe xong, kết thúc hành trình.",parking,quiet,persona:0007,,"Tôi đã đỗ xe rồi, kết thúc hành trình nhé.",0007,Layla Haddad,openrouter/ag/gemini-3.7-flash-high
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,Kết thúc chuyến đi ngay.,parking,balance,persona:0007,,"Tôi đỗ xe xong rồi, kết thúc chuyến đi giúp tôi.",0007,Layla Haddad,openrouter/ag/gemini-3.7-flash-high
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,Lưu lại vị trí đỗ xe này.,parking,proactive,persona:0007,,"Đến nơi rồi, lưu vị trí đỗ xe này giúp tôi.",0007,Layla Haddad,openrouter/ag/gemini-3.7-flash-high
journey_navigation_places,local_travel_information,Thông tin địa phương/du lịch,Ở Huế có những món ăn nổi tiếng nào?,driving,quiet,persona:0007,,Huế nổi tiếng với món ăn nào?,0007,Layla Haddad,openrouter/ag/gemini-3.7-flash-high
journey_navigation_places,local_travel_information,Thông tin địa phương/du lịch,Phố cổ Hội An có những điểm gì đáng chú ý?,driving,balance,persona:0007,,Phố cổ Hội An có gì đặc sắc vậy?,0007,Layla Haddad,openrouter/ag/gemini-3.7-flash-high
journey_navigation_places,local_travel_information,Thông tin địa phương/du lịch,Mùa này ở Đà Lạt có đặc sản ẩm thực gì nổi bật?,driving,proactive,persona:0007,,Đà Lạt mùa này có đặc sản gì đáng thử?,0007,Layla Haddad,openrouter/ag/gemini-3.7-flash-high
journey_navigation_places,local_travel_information,Thông tin địa phương/du lịch,Chợ Bến Thành được xây dựng vào năm nào?,parking,quiet,persona:0007,,Chợ Bến Thành được xây từ bao giờ?,0007,Layla Haddad,openrouter/ag/gemini-3.7-flash-high
journey_navigation_places,local_travel_information,Thông tin địa phương/du lịch,Khu Tràng An ở Ninh Bình có gì đặc sắc?,parking,balance,persona:0007,,"Ở Ninh Bình, Tràng An có gì nổi bật?",0007,Layla Haddad,openrouter/ag/gemini-3.7-flash-high
journey_navigation_places,local_travel_information,Thông tin địa phương/du lịch,Buổi tối ở Sa Pa có hoạt động hay địa điểm nào đáng xem?,parking,proactive,persona:0007,,"Tôi đang đỗ xe ở Sa Pa, buổi tối ở đây có gì thú vị?",0007,Layla Haddad,openrouter/ag/gemini-3.7-flash-high
journey_navigation_places,destination_poi,Tìm điểm đến/POI,Trạm xăng gần nhất đi.,driving,quiet,persona:0164,,Dẫn đường đến trạm xăng gần nhất.,0164,Nisha Iyer,openrouter/ag/claude-opus-4-6-thinking
journey_navigation_places,destination_poi,Tìm điểm đến/POI,Tìm quán phở gần đây rồi dẫn đường tới.,driving,balance,persona:0164,,Tìm một quán phở gần đây rồi dẫn đường tới đó.,0164,Nisha Iyer,openrouter/ag/claude-opus-4-6-thinking
journey_navigation_places,destination_poi,Tìm điểm đến/POI,"Vita, chỉ tôi bãi đỗ xe gần chợ Bến Thành.",driving,proactive,persona:0164,,Đưa tôi đến bãi đỗ xe gần chợ Bến Thành.,0164,Nisha Iyer,openrouter/ag/claude-opus-4-6-thinking
journey_navigation_places,destination_poi,Tìm điểm đến/POI,Quán cà phê gần đây có chỗ nào không?,parking,quiet,persona:0164,,Tìm một quán cà phê gần đây để tôi đến.,0164,Nisha Iyer,openrouter/ag/claude-opus-4-6-thinking
journey_navigation_places,destination_poi,Tìm điểm đến/POI,Dẫn đường tới Bảo tàng Chứng tích Chiến tranh.,parking,balance,persona:0164,,Dẫn đường đến Bảo tàng Chứng tích Chiến tranh.,0164,Nisha Iyer,openrouter/ag/claude-opus-4-6-thinking
journey_navigation_places,destination_poi,Tìm điểm đến/POI,"Vita, tìm nhà hàng Việt Nam gần đây để ăn trưa.",parking,proactive,persona:0164,,Tìm giúp tôi một nhà hàng Việt Nam gần đây để ăn trưa.,0164,Nisha Iyer,openrouter/ag/claude-opus-4-6-thinking
journey_navigation_places,route_management,Lập và thay đổi tuyến,Chuyển sang đường tránh cao tốc đi.,driving,quiet,persona:0164,,Đổi tuyến hiện tại sang đường tránh cao tốc.,0164,Nisha Iyer,openrouter/ag/claude-opus-4-6-thinking
journey_navigation_places,route_management,Lập và thay đổi tuyến,Đổi tuyến đường nào ít kẹt hơn đi.,driving,balance,persona:0164,,Đổi tuyến hiện tại sang đường ít ùn tắc hơn giúp tôi.,0164,Nisha Iyer,openrouter/ag/claude-opus-4-6-thinking
journey_navigation_places,route_management,Lập và thay đổi tuyến,Thêm Bưu điện Trung tâm làm điểm dừng trên tuyến này.,driving,proactive,persona:0164,,Thêm Bưu điện Trung tâm Thành phố làm điểm dừng trên tuyến hiện tại.,0164,Nisha Iyer,openrouter/ag/claude-opus-4-6-thinking
journey_navigation_places,route_management,Lập và thay đổi tuyến,Lập tuyến tới Hồ Hoàn Kiếm.,parking,quiet,persona:0164,,Lập tuyến từ đây đến Hồ Hoàn Kiếm.,0164,Nisha Iyer,openrouter/ag/claude-opus-4-6-thinking
journey_navigation_places,route_management,Lập và thay đổi tuyến,Bỏ điểm dừng chợ Bến Thành khỏi hành trình.,parking,balance,persona:0164,,Xóa điểm dừng ở chợ Bến Thành khỏi hành trình.,0164,Nisha Iyer,openrouter/ag/claude-opus-4-6-thinking
journey_navigation_places,route_management,Lập và thay đổi tuyến,"Vita, lập tuyến đi sân bay Nội Bài, ưu tiên cao tốc.",parking,proactive,persona:0164,,Lập tuyến đến sân bay Nội Bài và ưu tiên đường cao tốc.,0164,Nisha Iyer,openrouter/ag/claude-opus-4-6-thinking
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),Còn bao lâu nữa tới?,driving,quiet,persona:0164,,Còn bao lâu nữa thì tới nơi?,0164,Nisha Iyer,openrouter/ag/claude-opus-4-6-thinking
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),Phía trước giao thông thế nào?,driving,balance,persona:0164,,Tình hình giao thông phía trước thế nào?,0164,Nisha Iyer,openrouter/ag/claude-opus-4-6-thinking
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),Mấy giờ tới sân bay?,driving,proactive,persona:0164,,Mấy giờ tôi sẽ đến sân bay?,0164,Nisha Iyer,openrouter/ag/claude-opus-4-6-thinking
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),Đi bây giờ thì bao lâu tới công ty?,parking,quiet,persona:0164,,"Xe đang đỗ đây, nếu khởi hành bây giờ thì bao lâu nữa tôi đến công ty?",0164,Nisha Iyer,openrouter/ag/claude-opus-4-6-thinking
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),Kiểm tra giao thông đến sân bay và giờ tới dự kiến.,parking,balance,persona:0164,,"Trước khi đi, kiểm tra giúp tôi tình hình giao thông đến sân bay và giờ đến dự kiến.",0164,Nisha Iyer,openrouter/ag/claude-opus-4-6-thinking
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),Xuất phát giờ này thì mấy giờ tới trung tâm hội nghị?,parking,proactive,persona:0164,,Nếu xuất phát ngay thì mấy giờ tôi tới trung tâm hội nghị?,0164,Nisha Iyer,openrouter/ag/claude-opus-4-6-thinking
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,"Sắp tới rồi, chỉ đường vào bãi đỗ tòa nhà đi.",driving,quiet,persona:0164,,"Tôi sắp đến rồi, bật hướng dẫn vào bãi đỗ của tòa nhà nhé.",0164,Nisha Iyer,openrouter/ag/claude-opus-4-6-thinking
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,"Gần tới rồi, chỉ đường vào bãi đỗ xe.",driving,balance,persona:0164,,"Gần tới nơi rồi, chỉ đường vào bãi đỗ xe tại điểm đến giúp tôi.",0164,Nisha Iyer,openrouter/ag/claude-opus-4-6-thinking
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,"Sắp tới khách sạn rồi, hướng dẫn vào khu đón trả khách.",driving,proactive,persona:0164,,"Tôi sắp tới khách sạn, hướng dẫn tôi vào khu đón trả khách nhé.",0164,Nisha Iyer,openrouter/ag/claude-opus-4-6-thinking
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,"Đỗ xong rồi, kết thúc hành trình.",parking,quiet,persona:0164,,"Tôi đã đỗ xe rồi, kết thúc hành trình nhé.",0164,Nisha Iyer,openrouter/ag/claude-opus-4-6-thinking
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,"Đỗ xe rồi, kết thúc chuyến đi.",parking,balance,persona:0164,,"Tôi đỗ xe xong rồi, kết thúc chuyến đi giúp tôi.",0164,Nisha Iyer,openrouter/ag/claude-opus-4-6-thinking
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,"Tới nơi rồi, lưu vị trí đỗ xe này lại.",parking,proactive,persona:0164,,"Đến nơi rồi, lưu vị trí đỗ xe này giúp tôi.",0164,Nisha Iyer,openrouter/ag/claude-opus-4-6-thinking
journey_navigation_places,local_travel_information,Thông tin địa phương/du lịch,Huế có món gì nổi tiếng?,driving,quiet,persona:0164,,Huế nổi tiếng với món ăn nào?,0164,Nisha Iyer,openrouter/ag/claude-opus-4-6-thinking
journey_navigation_places,local_travel_information,Thông tin địa phương/du lịch,Phố cổ Hội An có gì đáng xem?,driving,balance,persona:0164,,Phố cổ Hội An có gì đặc sắc vậy?,0164,Nisha Iyer,openrouter/ag/claude-opus-4-6-thinking
journey_navigation_places,local_travel_information,Thông tin địa phương/du lịch,Đà Lạt mùa này có đặc sản gì hay?,driving,proactive,persona:0164,,Đà Lạt mùa này có đặc sản gì đáng thử?,0164,Nisha Iyer,openrouter/ag/claude-opus-4-6-thinking
journey_navigation_places,local_travel_information,Thông tin địa phương/du lịch,Chợ Bến Thành xây từ năm nào?,parking,quiet,persona:0164,,Chợ Bến Thành được xây từ bao giờ?,0164,Nisha Iyer,openrouter/ag/claude-opus-4-6-thinking
journey_navigation_places,local_travel_information,Thông tin địa phương/du lịch,Tràng An ở Ninh Bình có gì nổi bật?,parking,balance,persona:0164,,"Ở Ninh Bình, Tràng An có gì nổi bật?",0164,Nisha Iyer,openrouter/ag/claude-opus-4-6-thinking
journey_navigation_places,local_travel_information,Thông tin địa phương/du lịch,"Tôi đang ở Sa Pa, buổi tối có gì hay không?",parking,proactive,persona:0164,,"Tôi đang đỗ xe ở Sa Pa, buổi tối ở đây có gì thú vị?",0164,Nisha Iyer,openrouter/ag/claude-opus-4-6-thinking
