intent_code,subintent_code,subintent_name,input,vehicle_state,ASSISTANT_MODE,source,note,seed_input,persona_id,persona_name,model
journey_navigation_places,route_management,Lập và thay đổi tuyến,"Vita, plan a route to Noi Bai Airport using the motorway.",parking,proactive,persona:0029,,Lập tuyến đến sân bay Nội Bài và ưu tiên đường cao tốc.,0029,Liam Murphy,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),"Vita, how long until we arrive?",driving,quiet,persona:0029,,Còn bao lâu nữa thì tới nơi?,0029,Liam Murphy,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),"Vita, what's the traffic like ahead?",driving,balance,persona:0029,,Tình hình giao thông phía trước thế nào?,0029,Liam Murphy,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),"Vita, what time will I reach the airport?",driving,proactive,persona:0029,,Mấy giờ tôi sẽ đến sân bay?,0029,Liam Murphy,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),"Vita, if I leave now, how long will it take me to get to the office?",parking,quiet,persona:0029,,"Xe đang đỗ đây, nếu khởi hành bây giờ thì bao lâu nữa tôi đến công ty?",0029,Liam Murphy,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),"Vita, check the traffic to the airport and give me an estimated arrival time before I head off.",parking,balance,persona:0029,,"Trước khi đi, kiểm tra giúp tôi tình hình giao thông đến sân bay và giờ đến dự kiến.",0029,Liam Murphy,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),"Vita, if I leave right now, what time will I get to the convention centre?",parking,proactive,persona:0029,,Nếu xuất phát ngay thì mấy giờ tôi tới trung tâm hội nghị?,0029,Liam Murphy,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,"Vita, guide me into the building's car park.",driving,quiet,persona:0029,,"Tôi sắp đến rồi, bật hướng dẫn vào bãi đỗ của tòa nhà nhé.",0029,Liam Murphy,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,"Vita, nearly there — direct me into the car park at the destination.",driving,balance,persona:0029,,"Gần tới nơi rồi, chỉ đường vào bãi đỗ xe tại điểm đến giúp tôi.",0029,Liam Murphy,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,"Vita, I'm almost at the hotel — guide me to the drop-off area.",driving,proactive,persona:0029,,"Tôi sắp tới khách sạn, hướng dẫn tôi vào khu đón trả khách nhé.",0029,Liam Murphy,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,"Vita, I'm parked — end the trip.",parking,quiet,persona:0029,,"Tôi đã đỗ xe rồi, kết thúc hành trình nhé.",0029,Liam Murphy,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,"Vita, all parked up — go ahead and end the journey.",parking,balance,persona:0029,,"Tôi đỗ xe xong rồi, kết thúc chuyến đi giúp tôi.",0029,Liam Murphy,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,"Vita, I've arrived — save this parking location for me.",parking,proactive,persona:0029,,"Đến nơi rồi, lưu vị trí đỗ xe này giúp tôi.",0029,Liam Murphy,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,local_travel_information,Thông tin địa phương/du lịch,"Vita, what food is Hue famous for?",driving,quiet,persona:0029,,Huế nổi tiếng với món ăn nào?,0029,Liam Murphy,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,local_travel_information,Thông tin địa phương/du lịch,"Vita, what makes Hoi An Ancient Town worth visiting?",driving,balance,persona:0029,,Phố cổ Hội An có gì đặc sắc vậy?,0029,Liam Murphy,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,local_travel_information,Thông tin địa phương/du lịch,"Vita, what local specialties should I try in Da Lat this time of year?",driving,proactive,persona:0029,,Đà Lạt mùa này có đặc sản gì đáng thử?,0029,Liam Murphy,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,local_travel_information,Thông tin địa phương/du lịch,"Vita, when was Ben Thanh Market built?",parking,quiet,persona:0029,,Chợ Bến Thành được xây từ bao giờ?,0029,Liam Murphy,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,local_travel_information,Thông tin địa phương/du lịch,"Vita, what are the highlights of Trang An in Ninh Binh?",parking,balance,persona:0029,,"Ở Ninh Bình, Tràng An có gì nổi bật?",0029,Liam Murphy,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,local_travel_information,Thông tin địa phương/du lịch,"Vita, I'm parked up in Sa Pa — what's worth doing here this evening?",parking,proactive,persona:0029,,"Tôi đang đỗ xe ở Sa Pa, buổi tối ở đây có gì thú vị?",0029,Liam Murphy,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,destination_poi,Tìm điểm đến/POI,"Vita, dẫn đường tới cây xăng gần nhất.",driving,quiet,persona:0071,,Dẫn đường đến trạm xăng gần nhất.,0071,Luka Petrov,openrouter/ag/gemini-3-flash
journey_navigation_places,destination_poi,Tìm điểm đến/POI,"Vita, tìm quán phở nào gần đây rồi chỉ đường cho mình.",driving,balance,persona:0071,,Tìm một quán phở gần đây rồi dẫn đường tới đó.,0071,Luka Petrov,openrouter/ag/gemini-3-flash
journey_navigation_places,destination_poi,Tìm điểm đến/POI,"Vita, dẫn đường cho mình đến bãi đỗ xe gần chợ Bến Thành.",driving,proactive,persona:0071,,Đưa tôi đến bãi đỗ xe gần chợ Bến Thành.,0071,Luka Petrov,openrouter/ag/gemini-3-flash
journey_navigation_places,destination_poi,Tìm điểm đến/POI,"Vita, tìm giúp mình quán cà phê nào gần đây nhé.",parking,quiet,persona:0071,,Tìm một quán cà phê gần đây để tôi đến.,0071,Luka Petrov,openrouter/ag/gemini-3-flash
journey_navigation_places,destination_poi,Tìm điểm đến/POI,"Vita, chỉ đường đến Bảo tàng Chứng tích Chiến tranh.",parking,balance,persona:0071,,Dẫn đường đến Bảo tàng Chứng tích Chiến tranh.,0071,Luka Petrov,openrouter/ag/gemini-3-flash
journey_navigation_places,destination_poi,Tìm điểm đến/POI,"Vita, gợi ý cho mình quán ăn Việt Nam nào gần đây để ăn trưa đi.",parking,proactive,persona:0071,,Tìm giúp tôi một nhà hàng Việt Nam gần đây để ăn trưa.,0071,Luka Petrov,openrouter/ag/gemini-3-flash
journey_navigation_places,route_management,Lập và thay đổi tuyến,"Vita, đổi sang đường tránh cao tốc nhé.",driving,quiet,persona:0071,,Đổi tuyến hiện tại sang đường tránh cao tốc.,0071,Luka Petrov,openrouter/ag/gemini-3-flash
journey_navigation_places,route_management,Lập và thay đổi tuyến,"Vita, chuyển sang đường nào bớt tắc hơn giúp mình.",driving,balance,persona:0071,,Đổi tuyến hiện tại sang đường ít ùn tắc hơn giúp tôi.,0071,Luka Petrov,openrouter/ag/gemini-3-flash
journey_navigation_places,route_management,Lập và thay đổi tuyến,"Vita, thêm điểm dừng ở Bưu điện Trung tâm Thành phố vào lộ trình nhé.",driving,proactive,persona:0071,,Thêm Bưu điện Trung tâm Thành phố làm điểm dừng trên tuyến hiện tại.,0071,Luka Petrov,openrouter/ag/gemini-3-flash
journey_navigation_places,route_management,Lập và thay đổi tuyến,"Vita, dẫn đường từ đây ra Hồ Hoàn Kiếm đi.",parking,quiet,persona:0071,,Lập tuyến từ đây đến Hồ Hoàn Kiếm.,0071,Luka Petrov,openrouter/ag/gemini-3-flash
journey_navigation_places,route_management,Lập và thay đổi tuyến,"Vita, bỏ điểm dừng ở chợ Bến Thành khỏi lộ trình giúp mình.",parking,balance,persona:0071,,Xóa điểm dừng ở chợ Bến Thành khỏi hành trình.,0071,Luka Petrov,openrouter/ag/gemini-3-flash
journey_navigation_places,route_management,Lập và thay đổi tuyến,"Vita, tìm đường đi sân bay Nội Bài, ưu tiên đi cao tốc nhé.",parking,proactive,persona:0071,,Lập tuyến đến sân bay Nội Bài và ưu tiên đường cao tốc.,0071,Luka Petrov,openrouter/ag/gemini-3-flash
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),"Vita, còn bao xa và mấy phút nữa thì tới nơi?",driving,quiet,persona:0071,,Còn bao lâu nữa thì tới nơi?,0071,Luka Petrov,openrouter/ag/gemini-3-flash
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),"Vita, đường phía trước có đang tắc không?",driving,balance,persona:0071,,Tình hình giao thông phía trước thế nào?,0071,Luka Petrov,openrouter/ag/gemini-3-flash
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),"Vita, dự kiến mấy giờ mình đến sân bay?",driving,proactive,persona:0071,,Mấy giờ tôi sẽ đến sân bay?,0071,Luka Petrov,openrouter/ag/gemini-3-flash
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),"Vita, nếu giờ mình đi thì mất bao lâu đến công ty?",parking,quiet,persona:0071,,"Xe đang đỗ đây, nếu khởi hành bây giờ thì bao lâu nữa tôi đến công ty?",0071,Luka Petrov,openrouter/ag/gemini-3-flash
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),"Vita, check giúp mình giao thông đường ra sân bay với xem mấy giờ tới nơi.",parking,balance,persona:0071,,"Trước khi đi, kiểm tra giúp tôi tình hình giao thông đến sân bay và giờ đến dự kiến.",0071,Luka Petrov,openrouter/ag/gemini-3-flash
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),"Vita, đi bây giờ thì khoảng mấy giờ tới trung tâm hội nghị?",parking,proactive,persona:0071,,Nếu xuất phát ngay thì mấy giờ tôi tới trung tâm hội nghị?,0071,Luka Petrov,openrouter/ag/gemini-3-flash
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,"Vita, sắp tới nơi rồi, chỉ đường vô bãi đỗ của tòa nhà đi.",driving,quiet,persona:0071,,"Tôi sắp đến rồi, bật hướng dẫn vào bãi đỗ của tòa nhà nhé.",0071,Luka Petrov,openrouter/ag/gemini-3-flash
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,"Vita, gần tới rồi, chỉ đường cho mình vô bãi đỗ xe nhé.",driving,balance,persona:0071,,"Gần tới nơi rồi, chỉ đường vào bãi đỗ xe tại điểm đến giúp tôi.",0071,Luka Petrov,openrouter/ag/gemini-3-flash
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,"Vita, mình sắp tới khách sạn rồi, chỉ đường vào chỗ đón trả khách đi.",driving,proactive,persona:0071,,"Tôi sắp tới khách sạn, hướng dẫn tôi vào khu đón trả khách nhé.",0071,Luka Petrov,openrouter/ag/gemini-3-flash
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,"Vita, đỗ xe xong rồi, tắt dẫn đường nha.",parking,quiet,persona:0071,,"Tôi đã đỗ xe rồi, kết thúc hành trình nhé.",0071,Luka Petrov,openrouter/ag/gemini-3-flash
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,"Vita, mình đỗ xe xong rồi, kết thúc hành trình giúp mình.",parking,balance,persona:0071,,"Tôi đỗ xe xong rồi, kết thúc chuyến đi giúp tôi.",0071,Luka Petrov,openrouter/ag/gemini-3-flash
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,"Vita, đến nơi rồi, lưu lại vị trí đỗ xe này cho mình nhé.",parking,proactive,persona:0071,,"Đến nơi rồi, lưu vị trí đỗ xe này giúp tôi.",0071,Luka Petrov,openrouter/ag/gemini-3-flash
journey_navigation_places,local_travel_information,Thông tin địa phương/du lịch,"Vita, Huế có món gì ngon đặc sản vậy?",driving,quiet,persona:0071,,Huế nổi tiếng với món ăn nào?,0071,Luka Petrov,openrouter/ag/gemini-3-flash
journey_navigation_places,local_travel_information,Thông tin địa phương/du lịch,"Vita, phố cổ Hội An có gì hay không?",driving,balance,persona:0071,,Phố cổ Hội An có gì đặc sắc vậy?,0071,Luka Petrov,openrouter/ag/gemini-3-flash
journey_navigation_places,local_travel_information,Thông tin địa phương/du lịch,"Vita, mùa này ở Đà Lạt có đặc sản gì đáng thử không?",driving,proactive,persona:0071,,Đà Lạt mùa này có đặc sản gì đáng thử?,0071,Luka Petrov,openrouter/ag/gemini-3-flash
journey_navigation_places,local_travel_information,Thông tin địa phương/du lịch,"Vita, chợ Bến Thành được xây từ năm nào vậy?",parking,quiet,persona:0071,,Chợ Bến Thành được xây từ bao giờ?,0071,Luka Petrov,openrouter/ag/gemini-3-flash
journey_navigation_places,local_travel_information,Thông tin địa phương/du lịch,"Vita, Tràng An ở Ninh Bình có gì nổi tiếng vậy?",parking,balance,persona:0071,,"Ở Ninh Bình, Tràng An có gì nổi bật?",0071,Luka Petrov,openrouter/ag/gemini-3-flash
journey_navigation_places,local_travel_information,Thông tin địa phương/du lịch,"Vita, đang ở Sa Pa thì buổi tối có chỗ nào chơi thú vị không?",parking,proactive,persona:0071,,"Tôi đang đỗ xe ở Sa Pa, buổi tối ở đây có gì thú vị?",0071,Luka Petrov,openrouter/ag/gemini-3-flash
